PLAYER,GAME,OPP,MIN,REB,AST,TO,STL,BLK,PF,PTS
kendall-brown,2,ATL,4,0,0,0,0,0,1,0
kendall-brown,3,BOS,1,0,0,0,0,0,0,0
kenneth-lofton-jr,0,CHI,4,2,0,2,0,0,0,0
kenneth-lofton-jr,1,MIN,4,0,2,0,1,0,0,5
kenneth-lofton-jr,2,DET,0,1,0,0,0,0,0,0
kenneth-lofton-jr,3,DAL,2,2,0,0,0,0,0,0
kenneth-lofton-jr,4,MIN,2,0,0,0,0,0,0,2
kenneth-lofton-jr,5,PHO,2,0,0,0,0,0,1,2
kenneth-lofton-jr,6,HOU,4,0,2,0,0,1,0,3
kenneth-lofton-jr,7,BOS,13,2,1,2,0,0,0,6
kenneth-lofton-jr,8,SAS,12,1,2,1,0,0,3,2
kenneth-lofton-jr,9,LAL,5,0,0,0,0,0,0,0
kenneth-lofton-jr,10,UTH,12,2,0,1,0,1,3,0
kenrich-williams,0,CHA,10,3,0,0,0,1,2,8
kenrich-williams,1,DEN,17,5,0,0,0,0,2,0
kenrich-williams,2,MIN,17,1,0,0,1,0,1,8
kenrich-williams,3,DET,14,1,0,0,1,0,1,2
kenrich-williams,4,NOR,13,4,0,1,1,0,0,8
kenrich-williams,5,SAS,10,3,0,0,1,1,1,7
kenrich-williams,6,POR,13,4,0,1,1,0,0,5
kenrich-williams,7,MIN,10,3,0,1,1,0,1,0
kenrich-williams,8,UTH,17,4,2,1,1,0,2,9
kenrich-williams,9,LAC,16,6,1,1,1,1,1,3
kenrich-williams,10,LAL,17,2,0,0,1,0,1,5
kentavious-caldwell-pope,0,POR,34,1,2,0,0,1,3,16
kentavious-caldwell-pope,1,OKC,36,6,3,3,1,0,4,11
kentavious-caldwell-pope,2,MIL,34,1,2,0,1,0,1,12
kentavious-caldwell-pope,3,PHI,33,1,2,0,0,0,3,8
kentavious-caldwell-pope,4,NYK,22,0,0,1,0,0,4,5
kentavious-caldwell-pope,5,IND,35,5,0,1,1,0,3,14
kentavious-caldwell-pope,6,WAS,35,3,3,2,3,0,2,10
kentavious-caldwell-pope,7,BOS,37,5,1,0,0,0,1,5
kentavious-caldwell-pope,8,PHI,33,5,2,0,1,0,2,13
kentavious-caldwell-pope,9,IND,37,2,1,1,2,0,2,11
kentavious-caldwell-pope,10,NOR,31,2,3,0,2,0,0,11
kenyon-martin-jr,0,UTH,5,1,1,0,0,0,0,0
kenyon-martin-jr,1,GSW,26,2,0,2,1,1,3,2
kenyon-martin-jr,2,POR,18,1,1,2,0,0,5,6
kenyon-martin-jr,3,DEN,19,4,1,2,0,0,4,7
kenyon-martin-jr,4,IND,31,3,2,2,2,0,4,11
kenyon-martin-jr,5,SAS,17,2,1,0,0,0,2,4
kenyon-martin-jr,6,ORL,2,0,0,0,0,0,1,2
kenyon-martin-jr,7,HOU,6,1,0,0,0,0,1,0
kenyon-martin-jr,8,SAC,3,0,0,0,0,0,0,2
kenyon-martin-jr,9,ATL,6,0,0,1,0,0,1,0
kenyon-martin-jr,10,UTH,17,2,1,0,1,0,4,9
keon-ellis,0,IND,2,0,0,0,0,0,0,0
keon-ellis,1,PHI,10,2,0,2,0,0,1,3
keon-ellis,2,CHA,9,1,1,0,0,1,2,3
keon-ellis,3,DET,4,0,0,0,0,0,1,0
keon-ellis,4,NOR,12,2,1,0,1,0,1,13
keon-ellis,5,MEM,4,0,0,0,0,0,1,0
keon-ellis,6,POR,9,0,2,0,0,1,1,0
keon-ellis,7,MIN,11,0,1,0,0,0,1,0
keon-ellis,8,PHO,17,3,1,0,1,1,3,1
keon-ellis,9,BOS,19,2,4,0,1,2,1,12
keon-ellis,10,WAS,15,1,2,0,1,1,4,3
keon-johnson,0,MIL,21,1,1,1,1,1,1,12
kessler-edwards,0,IND,15,4,1,0,2,1,1,0
kessler-edwards,1,MIA,1,0,0,0,0,0,0,0
kessler-edwards,2,DAL,1,0,0,0,0,1,0,0
kessler-edwards,3,GSW,6,1,1,0,0,0,1,0
kessler-edwards,4,PHI,6,1,0,0,0,0,1,2
kessler-edwards,5,DET,1,0,1,0,0,0,0,0
kessler-edwards,6,NOR,8,2,0,0,0,0,0,10
kessler-edwards,7,MEM,4,0,0,0,0,0,0,0
kessler-edwards,8,POR,2,0,0,0,0,0,0,0
kessler-edwards,9,MIN,0,0,0,0,0,0,0,0
kessler-edwards,10,PHO,2,0,0,0,0,0,0,0
kevin-durant,0,ATL,38,8,8,4,2,1,3,35
kevin-durant,1,BKN,38,5,8,3,0,2,1,33
kevin-durant,2,MIA,42,8,7,1,1,2,0,20
kevin-durant,3,ORL,37,4,5,7,0,1,3,15
kevin-durant,4,IND,39,7,6,2,1,1,1,20
kevin-durant,5,DAL,38,10,7,1,1,2,4,12
kevin-durant,6,CHI,41,6,8,1,1,2,2,43
kevin-durant,7,IND,40,9,2,2,0,3,4,40
kevin-durant,8,NOR,35,5,2,1,2,2,1,26
kevin-durant,9,SAC,39,5,4,7,0,2,3,27
kevin-durant,10,POR,38,5,6,3,0,0,4,21
kevin-huerter,0,IND,30,5,6,4,0,0,5,15
kevin-huerter,1,MIA,39,3,4,1,1,0,4,14
kevin-huerter,2,MEM,37,4,3,1,2,1,1,17
kevin-huerter,3,DAL,30,4,5,0,0,2,2,18
kevin-huerter,4,GSW,33,10,4,2,3,0,4,12
kevin-huerter,5,ATL,26,2,3,1,0,1,4,8
kevin-huerter,6,IND,39,2,4,2,1,1,4,31
kevin-huerter,7,PHO,26,3,2,0,2,1,4,10
kevin-huerter,8,MIL,39,10,3,1,1,0,4,26
kevin-huerter,9,CHA,1,0,0,0,0,0,1,0
kevin-huerter,10,DET,29,5,5,0,1,1,1,4
kevin-knox,0,LAC,18,1,2,1,1,0,3,0
kevin-knox,1,CLE,20,5,0,2,0,0,1,12
kevin-knox,2,OKC,14,3,1,2,1,0,3,6
kevin-knox,3,WAS,11,0,0,0,0,0,1,4
kevin-knox,4,CHA,13,4,0,0,0,0,0,0
kevin-knox,5,MIL,9,2,0,0,0,0,3,4
kevin-knox,6,MIL,16,3,0,0,1,0,3,3
kevin-knox,7,MIN,21,1,2,1,0,0,2,5
kevin-knox,8,WAS,33,2,1,1,0,0,0,5
kevin-knox,9,HOU,35,7,2,1,1,2,1,19
kevin-knox,10,SAS,24,4,0,0,0,0,2,12
kevin-love,0,WAS,15,10,2,1,0,0,1,13
kevin-love,1,SAC,14,3,3,0,0,0,0,8
kevin-love,2,PHO,13,2,0,1,0,1,2,4
kevin-love,3,NYK,14,2,2,0,0,0,0,2
kevin-love,4,MEM,5,1,0,0,0,0,0,0
kevin-love,5,ORL,14,6,0,1,0,0,4,9
kevin-love,6,ATL,12,5,1,3,1,0,1,0
kevin-love,7,ORL,16,3,1,1,1,0,3,5
kevin-love,8,OKC,20,5,2,1,0,0,0,12
kevin-love,9,HOU,23,7,4,1,1,0,2,15
kevin-love,10,PHO,20,7,2,2,0,0,4,20
kevon-looney,0,MEM,11,1,1,3,1,0,1,9
kevon-looney,1,PHI,8,3,1,0,0,1,0,0
kevon-looney,2,LAL,5,1,1,2,0,0,2,0
kevon-looney,3,SAC,16,3,2,1,0,1,2,4
kevon-looney,4,ATL,10,7,1,1,1,1,1,2
kevon-looney,5,MEM,18,5,2,1,1,0,1,8
kevon-looney,6,MIL,18,6,3,0,0,1,2,6
kevon-looney,7,CHI,27,5,1,0,0,1,2,9
kevon-looney,8,NOR,19,7,0,0,0,1,4,7
kevon-looney,9,TOR,17,7,2,1,0,0,2,10
kevon-looney,10,DET,12,4,1,0,0,0,2,4
keyontae-johnson,0,CHA,10,0,0,1,0,0,1,0
keyontae-johnson,1,DET,13,2,0,0,0,0,1,5
keyontae-johnson,2,NOR,2,0,0,0,0,0,0,0
keyontae-johnson,3,SAS,5,0,1,1,0,0,0,0
keyontae-johnson,4,POR,5,1,1,0,0,0,1,0
keyontae-johnson,5,POR,18,3,2,2,0,0,1,4
keyontae-johnson,6,DEN,6,0,0,0,0,0,0,0
keyonte-george,0,PHI,21,3,3,2,0,0,1,11
keyonte-george,1,NYK,23,2,1,2,0,0,2,15
keyonte-george,2,BKN,27,4,3,1,0,0,1,21
keyonte-george,3,CHA,13,0,1,1,0,0,1,10
keyonte-george,4,WAS,31,4,7,3,0,0,0,5
keyonte-george,5,NOR,25,1,5,0,1,0,2,12
keyonte-george,6,HOU,10,1,2,3,0,0,1,3
keyonte-george,7,OKC,14,1,2,2,0,0,0,3
keyonte-george,8,IND,24,0,5,2,1,0,1,19
keyonte-george,9,LAL,27,3,3,1,1,0,0,19
keyonte-george,10,TOR,24,3,6,3,0,0,0,9
khris-middleton,0,POR,34,2,8,1,0,1,3,21
khris-middleton,1,DEN,30,8,3,4,0,1,5,14
khris-middleton,2,CLE,36,8,8,3,2,0,3,14
khris-middleton,3,CLE,32,5,5,0,2,0,3,24
khris-middleton,4,DET,31,2,2,1,2,0,2,26
khris-middleton,5,DET,33,5,4,1,1,2,4,17
khris-middleton,6,CLE,20,2,2,3,0,1,3,2
khris-middleton,7,GSW,33,3,10,3,1,1,2,24
khris-middleton,8,BOS,20,2,7,0,1,0,2,5
khris-middleton,9,UTH,34,3,8,3,2,1,1,23
khris-middleton,10,HOU,33,3,5,3,1,0,5,10
killian-hayes,0,OKC,14,3,3,1,0,0,0,2
killian-hayes,1,WAS,10,1,0,2,0,2,1,2
killian-hayes,2,CHA,27,7,8,1,0,0,1,6
killian-hayes,3,MIL,16,1,5,1,1,1,2,2
killian-hayes,4,MIL,18,1,5,1,1,0,3,2
killian-hayes,5,MIN,26,1,8,0,0,0,3,8
killian-hayes,6,WAS,24,1,6,1,0,0,1,4
killian-hayes,7,HOU,29,4,8,1,1,1,1,5
killian-hayes,8,SAS,32,4,12,1,0,0,1,4
killian-hayes,9,SAC,31,4,7,6,1,0,2,4
killian-hayes,10,DEN,25,2,6,1,1,0,4,2
kira-lewis,0,LAC,2,0,0,0,0,0,1,0
kira-lewis,1,DAL,7,2,0,1,0,0,0,2
kira-lewis,2,BKN,5,1,0,1,0,0,0,2
kira-lewis,3,WAS,4,1,0,0,0,0,0,0
kira-lewis,4,LAL,6,0,0,1,0,0,0,2
kira-lewis,5,SAC,6,0,2,0,1,0,1,3
kira-lewis,6,DAL,2,0,0,0,0,0,0,2
kira-lewis,7,DAL,8,1,4,1,0,0,0,5
kira-lewis,8,MIN,19,3,2,1,0,0,2,2
kira-lewis,9,DEN,9,0,0,0,0,0,1,2
kira-lewis,10,ATL,10,0,4,0,1,0,1,0
klay-thompson,0,MEM,27,2,0,0,0,1,0,14
klay-thompson,1,LAL,47,4,4,2,2,0,6,24
klay-thompson,2,SAC,31,1,1,1,1,1,5,16
klay-thompson,3,ATL,30,2,3,2,0,1,2,24
klay-thompson,4,MEM,34,0,3,0,0,0,1,9
klay-thompson,5,MIL,36,3,3,2,0,0,2,21
klay-thompson,6,CHI,34,6,6,1,1,1,1,30
klay-thompson,7,NOR,24,4,2,3,0,1,1,13
klay-thompson,8,TOR,28,0,3,2,0,0,0,25
klay-thompson,9,DET,35,3,4,2,1,2,2,19
klay-thompson,10,DEN,35,3,3,0,1,1,2,24
kobe-brown,0,DET,3,0,0,0,0,0,0,0
kobe-brown,1,WAS,7,3,1,0,0,0,1,0
kobe-brown,2,CLE,1,0,0,0,0,0,0,0
kobe-brown,3,BOS,10,3,1,1,0,0,2,0
kobe-brown,4,LAL,1,0,0,0,0,0,0,0
kobe-brown,5,MEM,4,0,1,0,0,0,0,0
kobe-brown,6,PHO,5,0,0,0,1,0,1,0
kobe-brown,7,NOR,6,0,0,0,0,0,0,0
kobe-brown,8,MIA,3,0,0,1,0,0,0,0
kobe-brown,9,MEM,15,4,0,0,0,0,2,7
kobe-brown,10,CHA,17,0,2,0,2,0,0,2
kobe-bufkin,0,LAL,2,1,1,0,0,0,0,3
kobe-bufkin,1,MIN,1,0,0,0,0,0,0,0
kobe-bufkin,2,MIL,3,2,0,0,0,0,0,1
kris-dunn,0,PHI,16,3,4,1,0,2,0,3
kris-dunn,1,NYK,17,3,6,3,1,0,2,6
kris-dunn,2,BKN,17,2,2,4,2,0,1,9
kris-dunn,3,CHA,17,4,6,1,1,1,1,7
kris-dunn,4,WAS,17,1,3,0,1,0,1,4
kris-dunn,5,NOR,17,3,4,1,0,0,3,10
kris-dunn,6,HOU,27,8,7,0,1,0,2,10
kris-dunn,7,OKC,13,1,6,1,0,0,4,0
kris-dunn,8,IND,21,2,6,1,2,1,3,4
kris-dunn,9,LAL,17,0,3,2,1,0,2,7
kris-dunn,10,TOR,17,5,5,2,1,2,3,6
kris-murray,0,DEN,14,2,0,1,1,0,0,0
kris-murray,1,PHI,8,1,0,0,0,1,2,0
kris-murray,2,SAS,17,2,0,0,1,0,3,2
kris-murray,3,LAL,6,1,0,0,0,1,0,0
kris-murray,4,IND,14,3,0,3,0,0,1,5
kris-murray,5,BKN,3,0,0,1,0,0,0,0
kris-murray,6,PHO,37,1,3,3,3,0,2,13
kris-murray,7,MIN,9,0,1,0,1,0,0,2
kris-murray,8,OKC,23,5,0,0,1,0,0,9
kris-murray,9,NYK,16,3,1,1,1,0,0,9
kris-murray,10,BKN,7,3,0,2,0,0,1,0
kristaps-porzingis,0,LAL,29,7,3,3,1,5,1,17
kristaps-porzingis,1,IND,31,12,2,4,0,1,5,17
kristaps-porzingis,2,MIA,21,4,1,0,0,0,1,19
kristaps-porzingis,3,HOU,33,6,1,3,1,5,5,32
kristaps-porzingis,4,DEN,36,8,2,0,0,1,4,21
kristaps-porzingis,5,TOR,32,6,2,6,0,2,4,15
kristaps-porzingis,6,HOU,28,7,5,2,1,3,3,17
kristaps-porzingis,7,MIL,21,2,4,1,1,1,2,6
kristaps-porzingis,8,IND,38,5,7,1,0,3,2,19
kristaps-porzingis,9,IND,6,3,0,0,1,1,0,2
kristaps-porzingis,10,UTH,27,5,2,1,0,1,3,19
kyle-anderson,0,ORL,16,3,4,0,0,1,2,7
kyle-anderson,1,DAL,16,3,3,1,0,0,0,5
kyle-anderson,2,OKC,17,3,3,0,1,0,2,2
kyle-anderson,3,SAS,19,3,1,1,1,0,0,4
kyle-anderson,4,BKN,18,3,5,1,2,0,0,3
kyle-anderson,5,WAS,22,5,5,0,0,0,1,3
kyle-anderson,6,CHA,22,4,8,1,0,0,1,5
kyle-anderson,7,OKC,19,1,4,0,1,0,2,5
kyle-anderson,8,MEM,15,3,3,1,1,0,3,4
kyle-anderson,9,DET,22,3,9,1,1,2,2,4
kyle-anderson,10,LAC,27,1,3,0,1,0,4,10
kyle-kuzma,0,MIA,36,4,1,0,0,0,5,13
kyle-kuzma,1,LAC,29,2,0,2,0,1,2,27
kyle-kuzma,2,SAS,32,11,5,2,0,2,2,18
kyle-kuzma,3,DET,32,6,4,1,1,1,1,30
kyle-kuzma,4,UTH,34,6,5,5,0,0,0,26
kyle-kuzma,5,MIN,35,14,8,5,0,1,4,17
kyle-kuzma,6,DEN,33,6,7,3,0,2,5,17
kyle-kuzma,7,SAS,29,12,6,2,1,0,0,11
kyle-kuzma,8,NYK,38,6,5,3,2,1,2,15
kyle-kuzma,9,DET,33,8,4,0,3,2,2,21
kyle-kuzma,10,ATL,27,6,4,2,0,1,0,29
kyle-lowry,0,ORL,25,2,3,0,2,1,2,2
kyle-lowry,1,ATL,24,3,4,1,1,0,2,2
kyle-lowry,2,TOR,29,2,3,1,0,1,2,4
kyle-lowry,3,BKN,24,4,5,1,1,0,3,2
kyle-lowry,4,CHA,26,4,3,2,0,1,1,0
kyle-lowry,5,HOU,16,3,1,1,0,2,1,6
kyle-lowry,6,PHO,23,3,4,4,0,0,2,6
kyle-lowry,7,LAL,26,3,6,1,4,0,2,10
kyle-lowry,8,LAC,24,1,3,3,0,0,3,8
kyle-lowry,9,PHI,33,1,4,3,1,2,4,12
kyle-lowry,10,ATL,22,4,3,2,0,0,2,3
kyrie-irving,0,BOS,36,6,3,1,2,0,3,23
kyrie-irving,1,LAL,32,5,6,2,0,0,2,12
kyrie-irving,2,NOR,41,7,7,3,0,1,1,42
kyrie-irving,3,NOR,40,5,6,1,1,0,2,33
kyrie-irving,4,NYK,40,4,10,5,2,0,3,44
kyrie-irving,5,MEM,40,8,4,3,4,1,3,33
kyrie-irving,6,MIN,39,8,5,3,3,2,2,35
kyrie-irving,7,POR,29,9,5,1,2,2,0,24
kyrie-irving,8,POR,29,9,5,1,2,0,0,29
kyrie-irving,9,UTH,32,9,4,1,0,1,3,14
kyrie-irving,10,POR,13,2,2,0,1,0,1,11
lamar-stevens,0,LAC,8,5,1,1,0,0,0,8
lamar-stevens,1,MIA,4,1,1,1,0,0,0,2
lamar-stevens,2,SAS,5,0,0,1,1,0,0,0
lamar-stevens,3,HOU,7,0,0,1,0,0,0,0
lamar-stevens,4,MIL,19,4,0,0,0,1,2,5
lamar-stevens,5,UTH,12,5,0,1,1,1,1,4
lamar-stevens,6,SAS,7,2,2,0,0,0,0,2
lamar-stevens,7,LAC,5,2,1,0,0,0,0,4
lamar-stevens,8,SAC,2,0,0,0,0,0,0,2
lamar-stevens,9,ORL,2,0,0,0,0,0,1,0
lamar-stevens,10,ORL,14,3,0,1,2,1,2,8
lamelo-ball,0,HOU,23,2,8,3,2,0,4,15
lamelo-ball,1,DET,32,4,7,4,1,0,6,17
lamelo-ball,2,MIN,35,6,13,1,3,0,1,18
lamelo-ball,3,SAS,32,1,8,4,3,0,4,28
lamelo-ball,4,NOR,31,5,7,4,2,0,5,29
lamelo-ball,5,MIA,30,10,5,2,3,0,3,21
lamelo-ball,6,SAS,27,3,5,6,5,0,4,28
lamelo-ball,7,ORL,15,1,2,1,0,0,0,7
lamelo-ball,8,WAS,40,8,13,4,1,0,2,34
lamelo-ball,9,BOS,41,9,8,5,2,1,5,36
lamelo-ball,10,NYK,36,5,9,3,1,0,3,34
landry-shamet,0,MIA,13,2,1,1,0,0,1,5
landry-shamet,1,SAS,10,0,2,0,0,0,0,6
landry-shamet,2,DET,13,5,0,1,0,0,2,3
landry-shamet,3,UTH,11,0,1,0,0,0,2,2
landry-shamet,4,MIN,12,1,2,0,0,0,0,9
landry-shamet,5,DEN,16,1,3,0,1,0,2,14
landry-shamet,6,SAS,6,1,1,0,0,0,2,7
landry-shamet,7,NYK,14,1,1,2,0,0,5,13
landry-shamet,8,DET,14,0,0,0,1,1,1,11
landry-shamet,9,OKC,16,2,1,3,2,2,4,15
landry-shamet,10,CLE,15,3,2,0,1,0,0,9
larry-nance,0,HOU,15,5,3,0,1,0,3,0
larry-nance,1,BOS,20,3,1,0,0,1,0,3
larry-nance,2,MIL,18,5,0,0,0,0,2,10
larry-nance,3,OKC,22,5,3,0,1,1,1,4
larry-nance,4,UTH,20,8,3,1,1,1,2,12
larry-nance,5,PHO,18,5,1,0,0,0,1,3
larry-nance,6,CHA,19,6,2,0,0,1,1,7
larry-nance,7,DAL,26,8,2,1,3,0,1,14
larry-nance,8,DAL,20,2,3,0,2,0,0,14
larry-nance,9,DEN,20,2,1,1,2,1,1,13
larry-nance,10,GSW,19,5,1,1,2,1,0,6
lauri-markkanen,0,PHI,33,10,3,0,1,0,2,28
lauri-markkanen,1,NYK,34,5,1,0,1,0,1,14
lauri-markkanen,2,BKN,27,9,2,3,0,0,2,13
lauri-markkanen,3,CHA,36,12,3,2,1,0,5,33
lauri-markkanen,4,WAS,33,7,5,3,3,0,3,29
lauri-markkanen,5,NOR,27,4,1,1,0,0,0,11
lauri-markkanen,6,HOU,39,9,1,3,0,0,2,22
lauri-markkanen,7,OKC,36,10,4,1,1,0,0,26
lauri-markkanen,8,IND,28,10,3,1,0,0,1,32
lauri-markkanen,9,LAL,33,9,5,0,2,1,0,29
lauri-markkanen,10,TOR,29,9,2,3,1,0,2,22
leaky-black,0,OKC,18,1,2,0,0,0,0,11
leaky-black,1,CHI,13,1,1,0,1,0,1,3
leaky-black,2,NYK,12,3,1,0,0,0,0,0
leaky-black,3,UTH,7,0,0,0,0,0,4,3
leaky-black,4,HOU,13,4,0,0,0,0,4,1
leaky-black,5,DET,3,2,0,0,0,0,0,3
leaky-black,6,MIN,5,3,1,0,0,1,0,7
leaky-black,7,NOR,4,0,0,1,1,0,0,0
leaky-black,8,MIA,2,0,0,0,0,0,0,0
leaky-black,9,SAS,7,0,0,0,0,0,1,2
leaky-black,10,SAC,6,0,0,0,0,0,0,0
lebron-james,0,ATL,36,9,8,3,1,1,1,20
lebron-james,1,HOU,37,6,10,1,1,1,4,23
lebron-james,2,GSW,48,20,12,3,0,0,2,36
lebron-james,3,CHI,36,4,12,5,2,0,2,25
lebron-james,4,POR,31,5,5,3,0,0,2,28
lebron-james,5,BKN,34,11,5,4,0,0,1,24
lebron-james,6,DAL,33,8,8,3,1,0,1,25
lebron-james,7,OKC,39,7,6,5,0,0,1,25
lebron-james,8,PHO,24,5,9,4,1,0,1,10
lebron-james,9,TOR,35,5,12,3,1,1,0,22
lebron-james,10,LAC,38,8,7,4,1,0,2,25
leonard-miller,0,POR,8,2,0,1,1,1,2,4
leonard-miller,1,OKC,5,1,0,0,0,0,0,7
leonard-miller,2,MEM,2,2,1,0,0,0,0,2
leonard-miller,3,PHI,2,3,0,0,0,0,1,0
leonard-miller,4,MIA,2,1,0,0,0,0,0,0
lester-quinones,0,MEM,19,6,1,2,0,0,3,10
lester-quinones,1,PHI,11,0,0,0,0,0,2,3
lester-quinones,2,ATL,3,3,0,1,0,0,0,2
lester-quinones,3,MEM,5,0,1,0,0,1,0,0
lester-quinones,4,MIL,18,4,2,1,0,0,2,6
lester-quinones,5,NOR,8,1,1,0,0,0,0,3
lester-quinones,6,TOR,7,1,0,1,1,0,1,5
lester-quinones,7,MIA,2,0,0,0,0,0,1,0
lester-quinones,8,WAS,6,3,1,1,0,0,1,3
lester-quinones,9,OKC,4,0,0,0,0,0,1,0
lester-quinones,10,NOR,5,0,0,1,0,0,0,5
lindell-wigginton,0,HOU,0,0,0,0,0,0,0,0
lindell-wigginton,1,DET,5,0,0,0,0,0,0,6
lindell-wigginton,2,TOR,2,0,0,1,0,0,1,0
lindy-waters-iii,0,CHA,18,5,1,2,0,0,1,6
lindy-waters-iii,1,DEN,5,1,0,0,0,0,0,0
lindy-waters-iii,2,DET,10,2,0,0,0,1,1,2
lindy-waters-iii,3,NOR,2,0,0,0,0,0,0,0
lindy-waters-iii,4,UTH,3,0,1,0,0,0,1,0
lindy-waters-iii,5,POR,12,2,2,1,0,1,1,6
lindy-waters-iii,6,BKN,4,0,0,0,0,0,1,0
lindy-waters-iii,7,ATL,20,3,1,1,0,0,2,9
lindy-waters-iii,8,BKN,2,0,0,0,0,0,0,3
lindy-waters-iii,9,DEN,3,1,0,0,0,0,0,3
lindy-waters-iii,10,UTH,8,0,1,0,0,0,2,3
lonnie-walker,0,PHO,31,3,7,2,4,0,4,19
lonnie-walker,1,UTH,27,2,4,0,1,1,2,19
lonnie-walker,2,HOU,14,1,0,0,1,0,1,0
lonnie-walker,3,MIN,14,0,1,2,1,0,2,2
lonnie-walker,4,NYK,12,1,0,0,0,0,0,5
lonnie-walker,5,LAC,10,2,0,0,2,0,3,8
lonnie-walker,6,LAL,13,1,3,1,0,0,2,15
lonnie-walker,7,POR,19,1,0,1,1,0,0,13
lonnie-walker,8,MIA,9,2,1,1,0,1,1,0
lonnie-walker,9,CLE,25,3,2,1,1,1,3,20
lonnie-walker,10,POR,6,1,0,0,0,0,2,0
luguentz-dort,0,CHA,19,2,1,0,0,1,3,8
luguentz-dort,1,DEN,36,7,1,1,1,0,2,7
luguentz-dort,2,MIN,25,3,1,0,0,0,2,2
luguentz-dort,3,DET,23,1,1,0,0,1,3,6
luguentz-dort,4,NOR,26,2,0,0,0,1,3,4
luguentz-dort,5,SAS,25,3,1,1,2,1,2,2
luguentz-dort,6,POR,24,3,1,3,0,0,4,6
luguentz-dort,7,MIN,33,5,1,1,2,0,4,14
luguentz-dort,8,LAC,33,1,1,3,0,0,2,19
luguentz-dort,9,LAL,29,7,1,1,1,0,2,11
luguentz-dort,10,ORL,32,3,2,1,1,1,5,12
luka-doncic,0,ORL,43,9,15,4,2,0,4,45
luka-doncic,1,SAC,46,10,17,3,2,1,3,28
luka-doncic,2,ATL,45,10,7,4,1,0,1,73
luka-doncic,3,PHO,39,8,9,5,1,2,1,34
luka-doncic,4,BOS,40,18,13,3,2,0,5,33
luka-doncic,5,LAL,36,13,10,4,2,2,2,33
luka-doncic,6,MEM,36,6,6,3,3,0,1,31
luka-doncic,7,MIN,39,6,8,3,1,0,3,34
luka-doncic,8,POR,31,6,5,4,1,0,1,41
luka-doncic,9,UTH,34,6,14,4,1,0,1,19
luka-doncic,10,GSW,38,8,10,4,1,1,3,39
luka-garza,0,DAL,5,1,0,0,0,0,1,8
luka-garza,1,WAS,1,0,0,0,0,0,0,0
luka-garza,2,MEM,1,0,0,0,0,0,0,0
luka-garza,3,HOU,3,1,0,1,0,0,1,2
luka-garza,4,PHI,2,1,1,0,0,0,2,0
luka-garza,5,MEM,3,0,1,0,0,0,1,0
luka-garza,6,PHI,2,1,0,1,0,0,0,1
luka-garza,7,PHO,5,2,0,0,0,0,0,5
luka-garza,8,NOR,5,2,0,0,0,0,3,5
luka-garza,9,ATL,1,1,0,0,0,0,0,2
luka-samanic,0,BKN,8,1,0,0,0,1,1,5
luka-samanic,1,WAS,1,0,0,0,0,0,0,0
luka-samanic,2,NOR,5,0,0,0,0,0,0,0
luka-samanic,3,IND,3,1,0,0,0,0,1,0
luka-samanic,4,TOR,6,1,0,1,0,0,2,4
luka-samanic,5,DEN,3,0,1,0,0,0,0,1
luka-samanic,6,BOS,12,5,0,2,0,0,0,6
luka-samanic,7,DAL,4,1,0,0,0,0,0,2
luka-samanic,8,SAS,2,0,0,0,0,0,0,0
luka-samanic,9,DET,10,5,0,0,0,0,1,2
luka-samanic,10,BKN,2,1,0,0,0,0,1,5
luke-kennard,0,GSW,18,2,2,1,0,0,1,6
luke-kennard,1,ORL,30,5,6,3,1,0,1,15
luke-kennard,2,TOR,35,3,7,3,0,0,1,19
luke-kennard,3,CHI,30,2,6,3,0,0,0,14
luke-kennard,4,MIN,31,2,2,1,1,0,1,18
luke-kennard,5,GSW,32,2,5,1,1,0,1,11
luke-kennard,6,NYK,33,3,2,0,0,0,2,14
luke-kennard,7,LAC,29,7,6,1,0,0,2,11
luke-kennard,8,DAL,23,5,4,2,1,0,2,14
luke-kennard,9,PHO,22,3,3,0,0,0,2,9
luke-kennard,10,LAL,20,3,4,0,1,0,0,0
luke-kornet,0,LAC,18,5,0,0,0,1,2,11
luke-kornet,1,MIA,19,5,1,0,0,0,1,12
luke-kornet,2,DAL,19,5,1,2,0,1,2,2
luke-kornet,3,HOU,23,9,1,1,1,3,3,8
luke-kornet,4,DEN,8,2,1,0,0,0,0,4
luke-kornet,5,SAS,30,9,4,2,1,3,2,6
luke-kornet,6,TOR,18,3,0,0,0,1,1,4
luke-kornet,7,HOU,14,2,0,0,0,1,5,2
luke-kornet,8,MIL,10,0,1,0,0,0,1,0
luke-kornet,9,MIN,18,5,0,0,0,1,1,8
luke-kornet,10,IND,10,2,2,1,0,2,2,5
malachi-flynn,0,IND,7,1,1,0,0,0,0,2
malachi-flynn,1,UTH,0,0,0,0,0,0,0,0
malachi-flynn,2,CHA,2,1,0,0,0,0,0,2
malachi-flynn,3,MIA,1,0,0,0,0,0,0,0
malachi-flynn,4,DEN,4,0,0,0,0,0,0,2
malachi-flynn,5,TOR,3,1,1,1,0,0,0,3
malachi-flynn,6,HOU,1,0,0,0,0,0,0,0
malachi-flynn,7,ORL,12,0,0,0,0,0,0,2
malachi-flynn,8,MEM,10,1,3,1,1,0,3,9
malachi-flynn,9,POR,4,0,0,0,0,0,0,2
malachi-flynn,10,WAS,1,0,0,0,0,0,0,0
